0.500000
0.730880
0.883860
0.953800
0.982360
0.993440
0.997740
0.999400
1.000260
1.002320
1.005400
1.016140
1.040560
1.107020
1.251320
1.470620
1.700040
1.870000
1.953140
1.981160
1.991780
1.998200
1.998940
2.000220
2.001680
2.003520
2.010360
2.027580
2.066660
2.166460
2.350160
2.589720
2.800180
2.907800
2.966300
2.988620
2.995900
2.998220
2.999940
3.000280
3.000880
3.005000
3.010000
3.029780
3.078000
3.173200
3.371420
3.629260
3.825780
3.925680
3.967240
End of array.
Standard Deviation of particle number
:
0.000000
0.013814
0.013134
0.009224
0.005645
0.003567
0.002110
0.002030
0.002221
0.003937
0.005862
0.011111
0.016652
0.033384
0.047383
0.064242
0.056686
0.035776
0.024600
0.013420
0.008342
0.003995
0.002630
0.003248
0.003685
0.005375
0.011144
0.018353
0.031889
0.057622
0.068584
0.073578
0.054508
0.036953
0.020845
0.011277
0.005667
0.004068
0.002181
0.002154
0.003179
0.006570
0.011060
0.019950
0.032700
0.060518
0.082325
0.080741
0.063083
0.032127
0.022698
End of array.
