0.85 12.044698
0.86 11.141566
0.87 10.419811
0.88 9.510527
0.89 8.723512
0.90 7.977557
0.91 7.426964
0.92 7.211130
0.93 6.711271
0.94 5.693499
0.95 5.571848
0.96 5.065094
