0.85 0.001358
0.86 0.001696
0.87 0.001987
0.88 0.002497
0.89 0.003000
0.90 0.003584
0.91 0.004223
0.92 0.004789
0.93 0.005226
0.94 0.005619
0.95 0.006227
0.96 0.006433
