0.85 0.001662
0.86 0.002650
0.87 0.003973
0.88 0.006153
0.89 0.009565
0.90 0.014219
0.91 0.020663
0.92 0.027818
0.93 0.036144
0.94 0.043749
0.95 0.051286
0.96 0.057698
